Date,AvgPrice
2011-05-10,1353.31998
2011-05-09,1343.64249
2011-05-06,1342.59497
2011-05-05,1339.10751
2011-05-04,1350.155
2011-05-03,1356.685
2011-05-02,1363.89996
2011-04-29,1361.75
2011-04-28,1357.41248
2011-04-27,1351.45752
2011-04-26,1342.57251
2011-04-25,1335.35251
2011-04-21,1335.23248
2011-04-20,1325.315
2011-04-19,1308.81998
2011-04-18,1306.63498
2011-04-15,1317.69504
2011-04-14,1311.21503
2011-04-13,1314.745
2011-04-12,1316.89749
2011-04-11,1327.07501
2011-04-08,1331.6825
2011-04-07,1333.42252
2011-04-06,1335.48749
2011-04-05,1333.22501
2011-04-04,1333.0675
2011-04-01,1332.1575
2011-03-31,1327.01749
2011-03-30,1325.94501
2011-03-29,1313.37997
2011-03-28,1313.89246
2011-03-25,1313.73254
2011-03-24,1304.83749
2011-03-23,1293.57251
2011-03-22,1296.0275
2011-03-21,1290.565
2011-03-18,1280.245
2011-03-17,1268.95499
2011-03-16,1266.57501
2011-03-15,1279.97748
2011-03-14,1296.28497
2011-03-11,1299.51251
2011-03-10,1305.18997
2011-03-09,1318.85501
2011-03-08,1316.36749
2011-03-07,1316.13
2011-03-04,1323.88748
2011-03-03,1321.9975
2011-03-02,1307.66995
2011-03-01,1318.29999
2011-02-28,1324.69
2011-02-25,1313.79248
2011-02-24,1304.59
2011-02-23,1310.07501
2011-02-22,1326.39749
2011-02-18,1341.39499
2011-02-17,1336.82501
2011-02-16,1333.23749
2011-02-15,1328.37003
2011-02-14,1330.22748
2011-02-11,1323.67001
2011-02-10,1318.63
2011-02-09,1320.69751
2011-02-08,1321.0575
2011-02-07,1316.39999
2011-02-04,1307.63751
2011-02-03,1303.32498
2011-02-02,1305.04251
2011-02-01,1298.6825
2011-01-31,1281.57251
2011-01-28,1288.435
2011-01-27,1298.18753
2011-01-26,1295.07748
2011-01-25,1287.92001
2011-01-24,1287.13251
2011-01-21,1285.06497
2011-01-20,1278.92999
2011-01-19,1287.49002
2011-01-18,1293.61502
2011-01-14,1287.655
2011-01-13,1284.17749
2011-01-12,1281.0325
2011-01-11,1273.48248
2011-01-10,1268.57251
2011-01-07,1271.10999
2011-01-06,1274.68503
2011-01-05,1272.08252
2011-01-04,1269.98248
2011-01-03,1265.82001
2010-12-31,1256.98248
2010-12-30,1258.68246
2010-12-29,1259.98502
2010-12-28,1258.4325
2010-12-27,1255.52753
2010-12-23,1256.73502
2010-12-22,1257.02747
2010-12-21,1252.32001
2010-12-20,1246.13748
2010-12-17,1243.30502
2010-12-16,1238.95248
2010-12-15,1238.76749
2010-12-14,1242.04749
2010-12-13,1242.51248
2010-12-10,1236.8075
2010-12-09,1231.17499
2010-12-08,1225.43253
2010-12-07,1227.32501
2010-12-06,1223.36502
2010-12-03,1221.75748
2010-12-02,1214.26004
2010-12-01,1196.71997
2010-11-30,1181.26251
2010-11-29,1185.20499
2010-11-26,1191.16254
2010-11-24,1191.09247
2010-11-23,1185.66501
2010-11-22,1194.85745
2010-11-19,1196.31497
2010-11-18,1191.12
2010-11-17,1179.07498
2010-11-16,1185.23001
2010-11-15,1200.6925
2010-11-12,1203.21497
2010-11-11,1211.63
2010-11-10,1213.73248
2010-11-09,1218.19247
2010-11-08,1222.1525
2010-11-05,1223.60498
2010-11-04,1209.7475
2010-11-03,1193.40253
2010-11-02,1191.29248
2010-11-01,1185.88751
2010-10-29,1183.07248
2010-10-28,1183.72
2010-10-27,1180.45746
2010-10-26,1183.83749
2010-10-25,1187.81
2010-10-22,1181.63
2010-10-21,1180.17001
2010-10-20,1173.64749
2010-10-19,1170.7225
2010-10-18,1180.405
2010-10-15,1175.49496
2010-10-14,1174.3075
2010-10-13,1176.27997
2010-10-12,1165.58499
2010-10-11,1165.33499
2010-10-08,1161.70499
2010-10-07,1158.72751
2010-10-06,1159.23999
2010-10-05,1151.21753
2010-10-04,1140.505
2010-10-01,1144.86252
2010-09-30,1145.10248
2010-09-29,1145.0925
2010-09-28,1143.02499
2010-09-27,1145.68002
2010-09-24,1140.23749
2010-09-23,1128.8725
2010-09-22,1137.4325
2010-09-21,1141.85248
2010-09-20,1135.17746
2010-09-17,1126.47
2010-09-16,1123.2175
2010-09-15,1121.39749
2010-09-14,1121.29999
2010-09-13,1118.13251
2010-09-10,1107.23001
2010-09-09,1104.18753
2010-09-08,1096.71249
2010-09-07,1097.04749
2010-09-03,1099.20749
2010-09-02,1085.3125
2010-09-01,1065.25751
2010-08-31,1048.0575
2010-08-30,1056.25253
2010-08-27,1054.69247
2010-08-26,1052.58749
2010-08-25,1050.87997
2010-08-24,1056.23749
2010-08-23,1072.34497
2010-08-20,1071.715
2010-08-19,1082.79248
2010-08-18,1092.9425
2010-08-17,1088.75003
2010-08-16,1077.245
2010-08-13,1081.67999
2010-08-12,1082.12497
2010-08-11,1102.95001
2010-08-10,1120.68002
2010-08-09,1125.18503
2010-08-06,1118.48502
2010-08-05,1124.24005
2010-08-04,1124.1275
2010-08-03,1121.99997
2010-08-02,1117.05502
2010-07-30,1098.62247
2010-07-29,1104.57999
2010-07-28,1109.185
2010-07-27,1115.48248
2010-07-26,1108.55252
2010-07-23,1096.61002
2010-07-22,1083.86252
2010-07-21,1077.61749
2010-07-20,1072.20749
2010-07-19,1068.47748
2010-07-16,1078.97498
2010-07-15,1092.5325
2010-07-14,1094.38501
2010-07-13,1089.02499
2010-07-12,1076.80249
2010-07-09,1073.67999
2010-07-08,1065.66501
2010-07-07,1044.56003
2010-07-06,1029.25
2010-07-02,1024.7775
2010-07-01,1025.73997
2010-06-30,1036.91998
2010-06-29,1054.655
2010-06-28,1076.52997
2010-06-25,1075.82751
2010-06-24,1081.78751
2010-06-23,1093.14001
2010-06-22,1105.47253
2010-06-21,1118.86499
2010-06-18,1117.15253
2010-06-17,1113.9025
2010-06-16,1113.625
2010-06-15,1103.30997
2010-06-14,1094.89252
2010-06-11,1085.905
2010-06-10,1073.0575
2010-06-09,1062.10748
2010-06-08,1054.53253
2010-06-07,1059.38248
2010-06-04,1080.56003
2010-06-03,1099.7825
2010-06-02,1085.49503
2010-06-01,1080.66751
2010-05-28,1094.8425
2010-05-27,1088.78003
2010-05-26,1074.94998
2010-05-25,1064.24503
2010-05-24,1080.26999
2010-05-21,1075.2525
2010-05-20,1089.46246
2010-05-19,1114.88751
2010-05-18,1131.36002
2010-05-17,1132.57498
2010-05-14,1144.04999
2010-05-13,1164.29749
2010-05-12,1163.85004
2010-05-11,1157.5925
2010-05-10,1142.03
2010-05-07,1116.80002
2010-05-06,1131.47501
2010-05-05,1167.30249
2010-05-04,1184.17999
2010-05-03,1196.13748
2010-04-30,1196.94247
2010-04-29,1200.68503
2010-04-28,1188.20251
2010-04-27,1196.6575
2010-04-26,1214.9975
2010-04-23,1211.88251
2010-04-22,1202.91251
2010-04-21,1205.73499
2010-04-20,1203.45752
2010-04-19,1192.78253
2010-04-16,1199.81003
2010-04-15,1211.21503
2010-04-14,1204.66998
2010-04-13,1195.27499
2010-04-12,1196.33246
2010-04-09,1190.91251
2010-04-08,1182.965
2010-04-07,1184.38248
2010-04-06,1187.505
2010-04-05,1183.14746
2010-04-01,1175.36249
2010-03-31,1170.37753
2010-03-30,1173.4425
2010-03-29,1170.87247
2010-03-26,1167.39499
2010-03-25,1170.38498
2010-03-24,1169.86749
2010-03-23,1169.79749
2010-03-22,1160.94
2010-03-19,1162.7775
2010-03-18,1165.2225
2010-03-17,1163.98245
2010-03-16,1155.22998
2010-03-15,1147.86749
2010-03-12,1150.51999
2010-03-11,1145.85748
2010-03-10,1143.54498
2010-03-09,1139.57001
2010-03-08,1138.68002
2010-03-05,1132.07999
2010-03-04,1120.62
2010-03-03,1120.0925
2010-03-02,1118.82251
2010-03-01,1110.63498
2010-02-26,1103.0975
2010-02-25,1098.42499
2010-02-24,1100.76251
2010-02-23,1100.71249
2010-02-22,1108.92001
2010-02-19,1106.97003
2010-02-18,1102.875
2010-02-17,1097.85001
2010-02-16,1087.20001
2010-02-12,1073.06
2010-02-11,1071.54999
2010-02-10,1067.70502
2010-02-09,1067.48004
2010-02-08,1062.48999
2010-02-05,1060.48499
2010-02-04,1080.0975
2010-02-03,1098.66
2010-02-02,1096.51498
2010-02-01,1081.58749
2010-01-29,1082.37997
2010-01-28,1090.035
2010-01-27,1093.01498
2010-01-26,1095.38
2010-01-25,1096.13751
2010-01-22,1103.23001
2010-01-21,1127.89499
2010-01-20,1140.79749
2010-01-19,1143.12
2010-01-15,1140.72751
2010-01-14,1147.08752
2010-01-13,1141.14255
2010-01-12,1138.90253
2010-01-11,1146.17499
2010-01-08,1141.7775
2010-01-07,1137.93497
2010-01-06,1136.49747
2010-01-05,1133.86752
2010-01-04,1124.99503
2009-12-31,1121.03751
2009-12-30,1125.07751
2009-12-29,1127.80249
2009-12-28,1127.30002
2009-12-24,1123.77997
2009-12-23,1119.25247
2009-12-22,1116.82751
2009-12-21,1110.58755
2009-12-18,1099.48749
2009-12-17,1101.16998
2009-12-16,1110.48999
2009-12-15,1110.375
2009-12-14,1111.13748
2009-12-11,1105.05249
2009-12-10,1101.49496
2009-12-09,1092.48749
2009-12-08,1096.6575
2009-12-07,1105.07999
2009-12-04,1105.51501
2009-12-03,1106.63251
2009-12-02,1109.785
2009-12-01,1104.73001
2009-11-30,1092.54749
2009-11-27,1096.54248
2009-11-25,1108.26251
2009-11-24,1104.16751
2009-11-23,1102.08499
2009-11-20,1091.87753
2009-11-19,1099.04498
2009-11-18,1108.25998
2009-11-17,1108.06247
2009-11-16,1102.8125
2009-11-13,1091.04749
2009-11-12,1093.10501
2009-11-11,1098.43253
2009-11-10,1092.17252
2009-11-09,1082.7225
2009-11-06,1066.26248
2009-11-05,1056.97003
2009-11-04,1049.94751
2009-11-03,1041.6575
2009-11-02,1040.15503
2009-10-30,1050.0975
2009-10-29,1055.07996
2009-10-28,1052.39749
2009-10-27,1066.01251
2009-10-26,1076.07248
2009-10-23,1086.63498
2009-10-22,1085.8475
2009-10-21,1088.4725
2009-10-20,1093.62503
2009-10-19,1093.19501
2009-10-16,1089.63754
2009-10-15,1092.47253
2009-10-14,1085.63754
2009-10-13,1072.53998
2009-10-12,1074.72748
2009-10-09,1067.82001
2009-10-08,1064.05252
2009-10-07,1054.83749
2009-10-06,1049.82751
2009-10-05,1033.95749
2009-10-02,1026.36748
2009-10-01,1042.28
2009-09-30,1056.99249
2009-09-29,1062.93747
2009-09-28,1054.7175
2009-09-25,1047.125
2009-09-24,1056.37003
2009-09-23,1068.52499
2009-09-22,1069.54251
2009-09-21,1064.13501
2009-09-18,1067.67252
2009-09-17,1067.33249
2009-09-16,1061.095
2009-09-15,1050.28003
2009-09-14,1043.5575
2009-09-11,1043.30753
2009-09-10,1037.32751
2009-09-09,1029.75998
2009-09-08,1022.19998
2009-09-04,1009.59251
2009-09-03,998.75999
2009-09-02,995.7825
2009-09-01,1010.57249
2009-08-31,1021.41498
2009-08-28,1030.78751
2009-08-27,1027.08
2009-08-26,1027.37749
2009-08-25,1029.64749
2009-08-24,1027.61496
2009-08-21,1017.95999
2009-08-20,1002.27249
2009-08-19,990.8925
2009-08-18,985.5275
2009-08-17,988.64999
2009-08-14,1005.87999
2009-08-13,1008.1375
2009-08-12,1001.4875
2009-08-11,999.57251
2009-08-10,1006.77499
2009-08-07,1007.035
2009-08-06,1000.4075
2009-08-05,1002.26999
2009-08-04,1002.715
2009-08-03,996.66998
2009-07-31,987.57748
2009-07-30,983.8625
2009-07-29,974.80501
2009-07-28,978.19998
2009-07-27,978.89749
2009-07-24,974.28999
2009-07-23,965.7625
2009-07-22,953.76251
2009-07-21,951.575
2009-07-20,946.4525
2009-07-17,939.37001
2009-07-16,935.58
2009-07-15,921.73251
2009-07-14,902.23752
2009-07-13,889.2475
2009-07-10,878.88501
2009-07-09,882.5675
2009-07-08,879.395
2009-07-07,889.53999
2009-07-06,894.51749
2009-07-02,908.82999
2009-07-01,924.2225
2009-06-30,922.33501
2009-06-29,922.81499
2009-06-26,918.19252
2009-06-25,909.35001
2009-06-24,901.10249
2009-06-23,894.0275
2009-06-22,905.58499
2009-06-19,921.02
2009-06-18,914.77499
2009-06-17,911.20502
2009-06-16,919.29248
2009-06-15,932.0675
2009-06-12,942.9025
2009-06-11,944.79999
2009-06-10,939.905
2009-06-09,941.46249
2009-06-08,937.50751
2009-06-05,942.895
2009-06-04,936.685
2009-06-03,935.1575
2009-06-02,943.8625
2009-06-01,934.29001
2009-05-29,912.43501
2009-05-28,899.21001
2009-05-27,902.18001
2009-05-26,897.63751
2009-05-22,889.02
2009-05-21,892.19499
2009-05-20,909.51498
2009-05-19,909.85249
2009-05-18,897.96251
2009-05-15,887.8875
2009-05-14,889.5475
2009-05-13,894.38
2009-05-12,907.72501
2009-05-11,915.97499
2009-05-08,919.36501
2009-05-07,914.47751
2009-05-06,911.92752
2009-05-05,903.735
2009-05-04,893.3775
2009-05-01,874.20999
2009-04-30,876.65251
2009-04-29,867.34999
2009-04-28,855.30998
2009-04-27,860.95251
2009-04-24,861.46248
2009-04-23,846.215
2009-04-22,848.29001
2009-04-21,839.56252
2009-04-20,850.33002
2009-04-17,867.81999
2009-04-16,859.30748
2009-04-15,845.0025
2009-04-14,848.8775
2009-04-13,855.92999
2009-04-09,843.01248
2009-04-08,821.295
2009-04-07,824.58
2009-04-06,834.44249
2009-04-03,836.7075
2009-04-02,827.26251
2009-04-01,800.40251
2009-03-31,797.5275
2009-03-30,796.37001
2009-03-27,821.6825
2009-03-26,823.48999
2009-03-25,809.71001
2009-03-24,813.96249
2009-03-23,797.72749
2009-03-20,777.0575
2009-03-19,791.75499
2009-03-18,784.75999
2009-03-17,765.0125
2009-03-16,760.15752
2009-03-13,752.31749
2009-03-12,734.755
2009-03-11,721.67999
2009-03-10,699.44
2009-03-09,681.36002
2009-03-06,683.325
2009-03-05,694.255
2009-03-04,708.54749
2009-03-03,701.185
2009-03-02,714.91501
2009-02-27,742.70251
2009-02-26,762.44
2009-02-25,767.13751
2009-02-24,759.5025
2009-02-23,759.2
2009-02-20,769.715
2009-02-19,785.36501
2009-02-18,789.01999
2009-02-17,803.88998
2009-02-13,831.35751
2009-02-12,827.15999
2009-02-11,830.41748
2009-02-10,846.26749
2009-02-09,868.69751
2009-02-06,857.715
2009-02-05,837.01498
2009-02-04,837.75749
2009-02-03,832.19499
2009-02-02,823.04501
2009-01-30,836.22499
2009-01-29,856.76752
2009-01-28,860.85249
2009-01-27,842.21501
2009-01-26,837.32251
2009-01-23,824.69749
2009-01-22,829.56749
2009-01-21,823.25749
2009-01-20,827.24249
2009-01-16,845.84
2009-01-15,838.59
2009-01-14,853.52751
2009-01-13,870.155
2009-01-12,878.84502
2009-01-09,900.12498
2009-01-08,905.56749
2009-01-07,915.98001
2009-01-06,934.25
2009-01-05,928.19501
2009-01-02,917.21748
2008-12-31,898.4575
2008-12-30,880.73001
2008-12-29,868.14
2008-12-26,870.6425
2008-12-24,865.8125
2008-12-23,869.50249
2008-12-22,875.82251
2008-12-19,890.8325
2008-12-18,894.93001
2008-12-17,906.84248
2008-12-16,892.72501
2008-12-15,872.9975
2008-12-12,871.52748
2008-12-11,886.325
2008-12-10,896.2825
2008-12-09,899.19749
2008-12-08,898.42252
2008-12-05,854.58249
2008-12-04,856.04248
2008-12-03,853.76498
2008-12-02,833.8075
2008-12-01,852.28
2008-11-28,890.14751
2008-11-26,867.4075
2008-11-25,853.68001
2008-11-24,829.9525
2008-11-21,774.52252
2008-11-20,781.65251
2008-11-19,834.09001
2008-11-18,851.05002
2008-11-17,863.81248
2008-11-14,891.10249
2008-11-13,874.03
2008-11-12,872.39
2008-11-11,904.53752
2008-11-10,928.845
2008-11-07,919.19751
2008-11-06,927.35251
2008-11-05,976.57751
2008-11-04,988.97
2008-11-03,967.34
2008-10-31,962.7075
2008-10-30,946.3
2008-10-29,940.4575
2008-10-28,893.80251
2008-10-27,865.93251
2008-10-24,880.28499
2008-10-23,897.11501
2008-10-22,918.9825
2008-10-21,968.34
2008-10-20,964.45502
2008-10-17,946.55499
2008-10-16,917.37502
2008-10-15,950.25749
2008-10-14,1006.09001
2008-10-13,958.94499
2008-10-10,894.42249
2008-10-09,953.19499
2008-10-08,991.46999
2008-10-07,1030.74249
2008-10-06,1064.99503
2008-10-03,1116.58749
2008-10-02,1136.74753
2008-10-01,1158.25754
2008-09-30,1140.48752
2008-09-29,1157.745
2008-09-26,1205.26251
2008-09-25,1201.23752
2008-09-24,1187.96503
2008-09-23,1201.01001
2008-09-22,1230.85999
2008-09-19,1236.60498
2008-09-18,1177.0575
2008-09-17,1183.23749
2008-09-16,1196.50751
2008-09-15,1221.81
2008-09-12,1246.62
2008-09-11,1234.90253
2008-09-10,1231.26001
2008-09-09,1246.41501
2008-09-08,1259.70752
2008-09-05,1234.42249
2008-09-04,1253.315
2008-09-03,1274.44498
2008-09-02,1285.16248
2008-08-29,1289.91248
2008-08-28,1292.23505
2008-08-27,1277.00754
2008-08-26,1269.35001
2008-08-25,1278.16248
2008-08-22,1285.11746
2008-08-21,1273.85248
2008-08-20,1269.76251
2008-08-19,1270.77499
2008-08-18,1287.86749
2008-08-15,1296.20999
2008-08-14,1287.9975
2008-08-13,1285.84
2008-08-12,1296.20251
2008-08-11,1301.07501
2008-08-08,1280.64249
2008-08-07,1275.845
2008-08-06,1285.21249
2008-08-05,1269.82501
2008-08-04,1252.55499
2008-08-01,1263.69754
2008-07-31,1274.91251
2008-07-30,1274.4075
2008-07-29,1249.78998
2008-07-28,1246.64749
2008-07-25,1256.5625
2008-07-24,1267.61499
2008-07-23,1282.07251
2008-07-22,1265.08249
2008-07-21,1261.31497
2008-07-18,1258.23502
2008-07-17,1252.60751
2008-07-16,1229.23001
2008-07-15,1219.13248
2008-07-14,1237.10501
2008-07-11,1242.6925
2008-07-10,1248.26251
2008-07-09,1259.99997
2008-07-08,1260.63748
2008-07-07,1257.46002
2008-07-03,1262.33749
2008-07-02,1275.255
2008-07-01,1276.89752
2008-06-30,1280.80753
2008-06-27,1280.85748
2008-06-26,1299.72003
2008-06-25,1321.67001
2008-06-24,1315.49002
2008-06-23,1319.21503
2008-06-20,1328.60751
2008-06-19,1339.47
2008-06-18,1342.5975
2008-06-17,1357.1925
2008-06-16,1358.93997
2008-06-13,1350.89502
2008-06-12,1339.99252
2008-06-11,1346.28497
2008-06-10,1358.95499
2008-06-09,1360.95999
2008-06-06,1380.17505
2008-06-05,1390.76501
2008-06-04,1378.345
2008-06-03,1381.82751
2008-06-02,1390.67502
2008-05-30,1400.31998
2008-05-29,1395.91748
2008-05-28,1386.69751
2008-05-27,1380.44748
2008-05-23,1383.51248
2008-05-22,1393.61996
2008-05-21,1403.17502
2008-05-20,1417.86749
2008-05-19,1428.44501
2008-05-16,1422.35248
2008-05-15,1415.79999
2008-05-14,1410.03751
2008-05-13,1402.50003
2008-05-12,1395.81
2008-05-09,1390.54752
2008-05-08,1395.92752
2008-05-07,1405.19
2008-05-06,1410.63248
2008-05-05,1410.63498
2008-05-02,1413.00751
2008-05-01,1397.11246
2008-04-30,1391.40747
2008-04-29,1392.56247
2008-04-28,1397.9075
2008-04-25,1391.20248
2008-04-24,1384.53748
2008-04-23,1379.61002
2008-04-22,1379.66
2008-04-21,1386.3425
2008-04-18,1381.0575
2008-04-17,1363.69501
2008-04-16,1351.06
2008-04-15,1332.05499
2008-04-14,1330.57999
2008-04-11,1344.99997
2008-04-10,1358.3175
2008-04-09,1359.58749
2008-04-08,1366.62003
2008-04-07,1375.4975
2008-04-04,1370.9975
2008-04-03,1367.33502
2008-04-02,1369.2475
2008-04-01,1348.29504
2008-03-31,1319.98752
2008-03-28,1322.51498
2008-03-27,1334.345
2008-03-26,1345.60999
2008-03-25,1350.18497
2008-03-24,1342.53503
2008-03-20,1313.76752
2008-03-19,1317.33002
2008-03-18,1303.95001
2008-03-17,1276.07248
2008-03-14,1300.13
2008-03-13,1306.13251
2008-03-12,1317.755
2008-03-11,1297.52502
2008-03-10,1283.55002
2008-03-07,1297.64252
2008-03-06,1318.03998
2008-03-05,1331.44995
2008-03-04,1323.6875
2008-03-03,1329.23999
2008-02-29,1346.04749
2008-02-28,1371.79004
2008-02-27,1379.82748
2008-02-26,1375.92001
2008-02-25,1361.23502
2008-02-22,1344.66751
2008-02-21,1353.00497
2008-02-20,1352.17001
2008-02-19,1354.24252
2008-02-15,1346.41
2008-02-14,1357.91501
2008-02-13,1360.08499
2008-02-12,1347.7175
2008-02-11,1333.1925
2008-02-08,1332.61252
2008-02-07,1331.20752
2008-02-06,1335.55746
2008-02-05,1358.46002
2008-02-04,1387.81747
2008-02-01,1386.49252
2008-01-31,1362.5575
2008-01-30,1364.20999
2008-01-29,1358.34
2008-01-28,1340.22247
2008-01-25,1345.9975
2008-01-24,1345.41501
2008-01-23,1314.53751
2008-01-22,1304.95499
2008-01-18,1330.47
2008-01-17,1354.10751
2008-01-16,1376.7175
2008-01-15,1396.32748
2008-01-14,1409.99002
2008-01-11,1408.91751
2008-01-10,1412.8775
2008-01-09,1396.81747
2008-01-08,1406.12
2008-01-07,1414.39249
2008-01-04,1427.70999
2008-01-03,1448.81003
2008-01-02,1457.24249
2007-12-31,1471.14249
2007-12-28,1479.50748
2007-12-27,1485.55753
2007-12-26,1494.95749
2007-12-24,1490.79501
2007-12-21,1474.05997
2007-12-20,1456.32251
2007-12-19,1454.35751
2007-12-18,1449.17752
2007-12-17,1455.35754
2007-12-14,1477.14749
2007-12-13,1482.57251
2007-12-12,1488.58997
2007-12-11,1498.4725
2007-12-10,1511.07498
2007-12-07,1506.63751
2007-12-06,1495.53497
2007-12-05,1475.38498
2007-12-04,1466.5325
2007-12-03,1475.82251
2007-11-30,1478.19998
2007-11-29,1467.32501
2007-11-28,1451.63498
2007-11-27,1418.685
2007-11-26,1425.03748
2007-11-23,1429.19998
2007-11-21,1425.88
2007-11-20,1436.5325
2007-11-19,1444.27249
2007-11-16,1454.5
2007-11-15,1458.83752
2007-11-14,1478.14749
2007-11-13,1461.28
2007-11-12,1449.07751
2007-11-09,1460.97247
2007-11-08,1470.71252
2007-11-07,1495.39499
2007-11-06,1511.35999
2007-11-05,1502.14249
2007-11-02,1506.60001
2007-11-01,1526.67001
2007-10-31,1540.92252
2007-10-30,1534.85254
2007-10-29,1539.75003
2007-10-26,1528.29004
2007-10-25,1513.5625
2007-10-24,1509.82001
2007-10-23,1513.1275
2007-10-22,1500.64502
2007-10-19,1520.2225
2007-10-18,1538.48001
2007-10-17,1540.58749
2007-10-16,1542.61005
2007-10-15,1554.1275
2007-10-12,1558.58252
2007-10-11,1560.48499
2007-10-10,1562.08249
2007-10-09,1558.85251
2007-10-08,1553.64999
2007-10-05,1551.79498
2007-10-04,1541.10001
2007-10-03,1541.89249
2007-10-02,1545.49249
2007-10-01,1537.65002
2007-09-28,1528.42999
2007-09-27,1529.24249
2007-09-26,1523.01251
2007-09-25,1514.73749
2007-09-24,1522.45251
2007-09-21,1523.535
2007-09-20,1523.25
2007-09-19,1526.8175
2007-09-18,1498.23251
2007-09-17,1479.23749
2007-09-14,1481.8425
2007-09-13,1479.11746
2007-09-12,1471.97751
2007-09-11,1461.83746
2007-09-10,1451.685
2007-09-07,1464.93002
2007-09-06,1474.87003
2007-09-05,1479.03751
2007-09-04,1482.98251
2007-08-31,1467.66998
2007-08-30,1460.24753
2007-08-29,1447.88501
2007-08-28,1449.45248
2007-08-27,1472.8725
2007-08-24,1470.41251
2007-08-23,1463.12253
2007-08-22,1455.7475
2007-08-21,1446.9375
2007-08-20,1443.44501
2007-08-17,1429.69748
2007-08-16,1401.12
2007-08-15,1419.4975
2007-08-14,1440.58749
2007-08-13,1456.04254
2007-08-10,1449.6225
2007-08-09,1475.14996
2007-08-08,1488.45499
2007-08-07,1472.10751
2007-08-06,1448.94254
2007-08-03,1452.81754
2007-08-02,1468.66748
2007-08-01,1457.24002
2007-07-31,1467.93002
2007-07-30,1466.26001
2007-07-27,1472.21747
2007-07-26,1496.035
2007-07-25,1514.29001
2007-07-24,1525.69998
2007-07-23,1539.23001
2007-07-20,1542.41995
2007-07-19,1550.13498
2007-07-18,1544.56
2007-07-17,1550.48749
2007-07-16,1551.1525
2007-07-13,1550.0325
2007-07-12,1533.27499
2007-07-11,1513.5325
2007-07-10,1520.95749
2007-07-09,1530.9975
2007-07-06,1527.06747
2007-07-05,1523.63748
2007-07-03,1522.28
2007-07-02,1512.05002
2007-06-29,1505.04749
2007-06-28,1507.56998
2007-06-27,1497.48502
2007-06-26,1496.80753
2007-06-25,1501.81754
2007-06-22,1511.91998
2007-06-21,1515.58499
2007-06-20,1524.04999
2007-06-19,1531.56
2007-06-18,1532.17502
2007-06-15,1529.38998
2007-06-14,1520.14496
2007-06-13,1504.16751
2007-06-12,1501.60498
2007-06-11,1508.91
2007-06-08,1498.38751
2007-06-07,1503.95248
2007-06-06,1523.16248
2007-06-05,1533.70248
2007-06-04,1537.07504
2007-06-01,1534.535
2007-05-31,1531.1575
2007-05-30,1522.03
2007-05-29,1516.87003
2007-05-25,1512.035
2007-05-24,1516.02502
2007-05-23,1525.17502
2007-05-22,1525.1275
2007-05-21,1525.10748
2007-05-18,1517.745
2007-05-17,1513.29752
2007-05-16,1507.44751
2007-05-15,1504.88998
2007-05-14,1504.53751
2007-05-11,1498.75748
2007-05-10,1501.88748
2007-05-09,1509.36749
2007-05-08,1506.77499
2007-05-07,1507.89749
2007-05-04,1505.0275
2007-05-03,1499.21252
2007-05-02,1491.82001
2007-05-01,1483.16
2007-04-30,1488.9725
2007-04-27,1493.56747
2007-04-26,1494.67752
2007-04-25,1488.14252
2007-04-24,1479.72501
2007-04-23,1483.19247
2007-04-20,1477.61746
2007-04-19,1470.47748
2007-04-18,1471.73749
2007-04-17,1470.36249
2007-04-16,1460.65747
2007-04-13,1449.47751
2007-04-12,1442.15002
2007-04-11,1442.91
2007-04-10,1446.42249
2007-04-09,1444.94
2007-04-05,1441.0625
2007-04-04,1438.09
2007-04-03,1431.72
2007-04-02,1421.81
2007-03-30,1420.375
2007-03-29,1419.80252
2007-03-28,1421.99997
2007-03-27,1432.2825
2007-03-26,1433.63501
2007-03-23,1435.6875
2007-03-22,1434.28003
2007-03-21,1423.37003
2007-03-20,1406.30249
2007-03-19,1394.78998
2007-03-16,1390.0925
2007-03-15,1390.07001
2007-03-14,1379.27499
2007-03-13,1392.02997
2007-03-12,1404.285
2007-03-09,1403.04501
2007-03-08,1398.39502
2007-03-07,1394.69751
2007-03-06,1385.35754
2007-03-05,1381.76498
2007-03-02,1395.15002
2007-03-01,1400.07501
2007-02-28,1404.5
2007-02-27,1421.74002
2007-02-26,1450.70999
2007-02-23,1452.99747
2007-02-22,1456.4375
2007-02-21,1457.21249
2007-02-20,1456.23502
2007-02-16,1455.16251
2007-02-15,1455.78
2007-02-14,1450.19254
2007-02-13,1438.7775
2007-02-12,1435.47998
2007-02-09,1443.04999
2007-02-08,1447.89001
2007-02-07,1449.215
2007-02-06,1447.14249
2007-02-05,1447.13748
2007-02-02,1447.03748
2007-02-01,1442.095
2007-01-31,1433.32001
2007-01-30,1424.71497
2007-01-29,1422.01248
2007-01-26,1422.57751
2007-01-25,1431.76248
2007-01-24,1434.04749
2007-01-23,1425.98248
2007-01-22,1426.30249
2007-01-19,1428.40247
2007-01-18,1428.53247
2007-01-17,1431.5575
2007-01-16,1431.29501
2007-01-12,1427.08997
2007-01-11,1420.15497
2007-01-10,1411.21497
2007-01-09,1411.495
2007-01-08,1410.26248
2007-01-05,1413.03497
2007-01-04,1416.30249
2007-01-03,1417.97751
2006-12-29,1421.71249
2006-12-28,1425.20251
2006-12-27,1421.95499
2006-12-26,1414.0025
2006-12-22,1414.48999
